"","Variable_1","Variable_2","Variable_3","year","count_1","count_2","Number","Rate","upper_ci","lower_ci"
"276","middle","medium","Location_16","2010",0,0,111.867620283738,0.559338101418689,0.671205721702427,0.447470481134951
"277","middle","medium","Location_17","2010",0,0,914.403631608002,4.57201815804001,5.48642178964801,3.65761452643201
"278","middle","medium","Location_18","2010",0,0,198.582615470514,0.992913077352569,1.19149569282308,0.794330461882055
"279","middle","medium","Location_19","2010",0,0,299.418694921769,1.49709347460885,1.79651216953062,1.19767477968708
"280","middle","medium","Location_20","2010",0,0,734.201451344416,3.67100725672208,4.40520870806649,2.93680580537766
"281","middle","large","Location_1","2010",0,0,637.853793869726,3.18926896934863,3.82712276321836,2.55141517547891
"282","middle","large","Location_2","2010",0,0,904.88210497424,4.5244105248712,5.42929262984544,3.61952841989696
"283","middle","large","Location_3","2010",0,0,849.852698249742,4.24926349124871,5.09911618949845,3.39941079299897
"284","middle","large","Location_4","2010",0,0,274.362863088027,1.37181431544013,1.64617717852816,1.09745145235211
"285","middle","large","Location_5","2010",0,0,748.216112889349,3.74108056444675,4.4892966773361,2.9928644515574
"286","middle","large","Location_6","2010",0,0,788.424827647395,3.94212413823698,4.73054896588437,3.15369931058958
"287","middle","large","Location_7","2010",0,0,857.992577948608,4.28996288974304,5.14795546769165,3.43197031179443
"288","middle","large","Location_8","2010",0,0,642.032428458333,3.21016214229167,3.85219457075,2.56812971383333
"289","middle","large","Location_9","2010",0,0,554.977112496272,2.77488556248136,3.32986267497763,2.21990844998509
"290","middle","large","Location_10","2010",0,0,199.975872389041,0.999879361945204,1.19985523433425,0.799903489556164
"291","middle","large","Location_11","2010",0,0,565.507625183091,2.82753812591545,3.39304575109854,2.26203050073236
"292","middle","large","Location_12","2010",0,0,687.01346591115,3.43506732955575,4.1220807954669,2.7480538636446
"293","middle","large","Location_13","2010",0,0,383.88408976607,1.91942044883035,2.30330453859642,1.53553635906428
"294","middle","large","Location_14","2010",0,0,496.195202739909,2.48097601369955,2.97717121643946,1.98478081095964
"295","middle","large","Location_15","2010",0,0,573.555943695828,2.86777971847914,3.44133566217497,2.29422377478331
"296","middle","large","Location_16","2010",0,0,263.883723923936,1.31941861961968,1.58330234354362,1.05553489569575
"297","middle","large","Location_17","2010",0,0,104.685893538408,0.52342946769204,0.628115361230448,0.418743574153632
"298","middle","large","Location_18","2010",0,0,901.109646307305,4.50554823153652,5.40665787784383,3.60443858522922
"299","middle","large","Location_19","2010",0,0,936.421612580307,4.68210806290153,5.61852967548184,3.74568645032123
"300","middle","large","Location_20","2010",0,0,863.966758898459,4.3198337944923,5.18380055339076,3.45586703559384
"301","left","small","Location_1","2011",0,0,985.110798897222,4.92555399448611,5.91066479338333,3.94044319558889
"302","left","small","Location_2","2011",0,0,385.312942927703,1.92656471463852,2.31187765756622,1.54125177171081
"303","left","small","Location_3","2011",0,0,388.399295287672,1.94199647643836,2.33039577172603,1.55359718115069
"304","left","small","Location_4","2011",0,0,770.310619124211,3.85155309562106,4.62186371474527,3.08124247649685
"305","left","small","Location_5","2011",0,0,939.738576009404,4.69869288004702,5.63843145605642,3.75895430403762
"306","left","small","Location_6","2011",0,0,303.842811298091,1.51921405649045,1.82305686778855,1.21537124519236
"307","left","small","Location_7","2011",0,0,519.02002885472,2.5951001442736,3.11412017312832,2.07608011541888
"308","left","small","Location_8","2011",0,0,607.245786383282,3.03622893191641,3.64347471829969,2.42898314553313
"309","left","small","Location_9","2011",0,0,339.023490948603,1.69511745474301,2.03414094569162,1.35609396379441
"310","left","small","Location_10","2011",0,0,499.558710539714,2.49779355269857,2.99735226323828,1.99823484215885
"311","left","small","Location_11","2011",0,0,708.642668661196,3.54321334330598,4.25185601196717,2.83457067464478
"312","left","small","Location_12","2011",0,0,744.613624329213,3.72306812164607,4.46768174597528,2.97845449731685
"313","left","small","Location_13","2011",0,0,974.123984505422,4.87061992252711,5.84474390703253,3.89649593802169
"314","left","small","Location_14","2011",0,0,643.507753906306,3.21753876953153,3.86104652343784,2.57403101562522
"315","left","small","Location_15","2011",0,0,527.505443978589,2.63752721989295,3.16503266387153,2.11002177591436
"316","left","small","Location_16","2011",0,0,933.368024439551,4.66684012219775,5.60020814663731,3.7334720977582
"317","left","small","Location_17","2011",0,0,1095.62010403024,5.4781005201512,6.57372062418144,4.38248041612096
"318","left","small","Location_18","2011",0,0,1011.3381675561,5.05669083778048,6.06802900533657,4.04535267022438
"319","left","small","Location_19","2011",0,0,846.94973048754,4.2347486524377,5.08169838292524,3.38779892195016
"320","left","small","Location_20","2011",0,0,562.485925515648,2.81242962757824,3.37491555309389,2.24994370206259
"321","left","medium","Location_1","2011",0,0,303.528412268497,1.51764206134249,1.82117047361098,1.21411364907399
"322","left","medium","Location_2","2011",0,0,707.606913137715,3.53803456568858,4.24564147882629,2.83042765255086
"323","left","medium","Location_3","2011",0,0,1030.94948669896,5.15474743349478,6.18569692019373,4.12379794679582
"324","left","medium","Location_4","2011",0,0,743.611795327161,3.7180589766358,4.46167077196296,2.97444718130864
"325","left","medium","Location_5","2011",0,0,944.309201161377,4.72154600580689,5.66585520696826,3.77723680464551
"326","left","medium","Location_6","2011",0,0,369.40300752176,1.8470150376088,2.21641804513056,1.47761203008704
"327","left","medium","Location_7","2011",0,0,353.267651097849,1.76633825548925,2.11960590658709,1.4130706043914
"328","left","medium","Location_8","2011",0,0,511.150834441651,2.55575417220825,3.0669050066499,2.0446033377666
"329","left","medium","Location_9","2011",0,0,1076.50938672014,5.38254693360068,6.45905632032081,4.30603754688054
"330","left","medium","Location_10","2011",0,0,1154.44691387238,5.7722345693619,6.92668148323428,4.61778765548952
"331","left","medium","Location_11","2011",0,0,1115.20180699881,5.57600903499406,6.69121084199287,4.46080722799525
"332","left","medium","Location_12","2011",0,0,931.257415213622,4.65628707606811,5.58754449128173,3.72502966085449
"333","left","medium","Location_13","2011",0,0,1141.70418133726,5.70852090668632,6.85022508802358,4.56681672534905
"334","left","medium","Location_14","2011",0,0,939.493660500739,4.69746830250369,5.63696196300443,3.75797464200296
"335","left","medium","Location_15","2011",0,0,981.168670544866,4.90584335272433,5.8870120232692,3.92467468217947
"336","left","medium","Location_16","2011",0,0,800.509182235692,4.00254591117846,4.80305509341415,3.20203672894277
"337","left","medium","Location_17","2011",0,0,851.858363940846,4.25929181970423,5.11115018364508,3.40743345576338
"338","left","medium","Location_18","2011",0,0,844.813716283534,4.22406858141767,5.0688822977012,3.37925486513413
"339","left","medium","Location_19","2011",0,0,558.683545526583,2.79341772763291,3.3521012731595,2.23473418210633
"340","left","medium","Location_20","2011",0,0,813.639526523184,4.06819763261592,4.8818371591391,3.25455810609274
"341","left","large","Location_1","2011",0,0,724.991568410769,3.62495784205385,4.34994941046461,2.89996627364308
"342","left","large","Location_2","2011",0,0,597.454905207269,2.98727452603634,3.58472943124361,2.38981962082908
"343","left","large","Location_3","2011",0,0,418.445312918629,2.09222656459315,2.51067187751178,1.67378125167452
"344","left","large","Location_4","2011",0,0,609.004212310538,3.04502106155269,3.65402527386323,2.43601684924215
"345","left","large","Location_5","2011",0,0,975.790572352707,4.87895286176354,5.85474343411624,3.90316228941083
"346","left","large","Location_6","2011",0,0,312.943820143119,1.56471910071559,1.87766292085871,1.25177528057247
"347","left","large","Location_7","2011",0,0,864.951417827979,4.32475708913989,5.18970850696787,3.45980567131192
"348","left","large","Location_8","2011",0,0,879.458130639978,4.39729065319989,5.27674878383987,3.51783252255991
"349","left","large","Location_9","2011",0,0,1237.69519720227,6.18847598601133,7.42617118321359,4.95078078880906
"350","left","large","Location_10","2011",0,0,519.376439403277,2.59688219701638,3.11625863641966,2.07750575761311
"351","left","large","Location_11","2011",0,0,495.247673883568,2.47623836941784,2.97148604330141,1.98099069553427
"352","left","large","Location_12","2011",0,0,803.410802711733,4.01705401355866,4.8204648162704,3.21364321084693
"353","left","large","Location_13","2011",0,0,735.062541277148,3.67531270638574,4.41037524766289,2.94025016510859
"354","left","large","Location_14","2011",0,0,857.050960487686,4.28525480243843,5.14230576292612,3.42820384195074
"355","left","large","Location_15","2011",0,0,1206.42039293889,6.03210196469445,7.23852235763334,4.82568157175556
"356","left","large","Location_16","2011",0,0,573.339848208707,2.86669924104353,3.44003908925224,2.29335939283483
"357","left","large","Location_17","2011",0,0,652.341198979411,3.26170599489706,3.91404719387647,2.60936479591765
"358","left","large","Location_18","2011",0,0,804.211329144891,4.02105664572446,4.82526797486935,3.21684531657957
"359","left","large","Location_19","2011",0,0,197.542200831231,0.987711004156154,1.18525320498738,0.790168803324923
"360","left","large","Location_20","2011",0,0,1052.01913095079,5.26009565475397,6.31211478570476,4.20807652380317
"361","right","small","Location_1","2011",0,0,1059.53624089016,5.29768120445078,6.35721744534094,4.23814496356063
"362","right","small","Location_2","2011",0,0,242.764114087913,1.21382057043957,1.45658468452748,0.971056456351653
"363","right","small","Location_3","2011",0,0,1054.84109862009,5.27420549310045,6.32904659172054,4.21936439448036
"364","right","small","Location_4","2011",0,0,583.402482012752,2.91701241006376,3.50041489207651,2.33360992805101
"365","right","small","Location_5","2011",0,0,482.208037946839,2.41104018973419,2.89324822768103,1.92883215178736
"366","right","small","Location_6","2011",0,0,270.999930996913,1.35499965498457,1.62599958598148,1.08399972398765
"367","right","small","Location_7","2011",0,0,413.514296652284,2.06757148326142,2.4810857799137,1.65405718660913
"368","right","small","Location_8","2011",0,0,496.243858046364,2.48121929023182,2.97746314827818,1.98497543218546
"369","right","small","Location_9","2011",0,0,1054.44722982356,5.27223614911782,6.32668337894138,4.21778891929425
"370","right","small","Location_10","2011",0,0,594.529361883178,2.97264680941589,3.56717617129907,2.37811744753271
"371","right","small","Location_11","2011",0,0,335.473025450483,1.67736512725241,2.0128381527029,1.34189210180193
"372","right","small","Location_12","2011",0,0,311.96946608834,1.5598473304417,1.87181679653004,1.24787786435336
"373","right","small","Location_13","2011",0,0,710.53601379972,3.5526800689986,4.26321608279832,2.84214405519888
"374","right","small","Location_14","2011",0,0,504.058174253441,2.52029087126721,3.02434904552065,2.01623269701377
"375","right","small","Location_15","2011",0,0,799.978557333816,3.99989278666908,4.7998713440029,3.19991422933526
"376","right","small","Location_16","2011",0,0,396.977195760701,1.9848859788035,2.3818631745642,1.5879087830428
"377","right","small","Location_17","2011",0,0,947.106702870224,4.73553351435112,5.68264021722134,3.78842681148089
"378","right","small","Location_18","2011",0,0,362.972223304678,1.81486111652339,2.17783333982807,1.45188889321871
"379","right","small","Location_19","2011",0,0,942.760221415665,4.71380110707833,5.65656132849399,3.77104088566266
"380","right","small","Location_20","2011",0,0,447.812753729522,2.23906376864761,2.68687652237713,1.79125101491809
"381","right","medium","Location_1","2011",0,0,958.424709620886,4.79212354810443,5.75054825772531,3.83369883848354
"382","right","medium","Location_2","2011",0,0,439.779674436431,2.19889837218216,2.63867804661859,1.75911869774573
"383","right","medium","Location_3","2011",0,0,997.168260696344,4.98584130348172,5.98300956417806,3.98867304278538
"384","right","medium","Location_4","2011",0,0,544.833075220231,2.72416537610115,3.26899845132139,2.17933230088092
"385","right","medium","Location_5","2011",0,0,751.100228854921,3.7555011442746,4.50660137312952,3.00440091541968
"386","right","medium","Location_6","2011",0,0,522.795604646672,2.61397802323336,3.13677362788003,2.09118241858669
"387","right","medium","Location_7","2011",0,0,931.177129002754,4.65588564501377,5.58706277401652,3.72470851601101
"388","right","medium","Location_8","2011",0,0,875.202228035778,4.37601114017889,5.25121336821467,3.50080891214311
"389","right","medium","Location_9","2011",0,0,333.138377417345,1.66569188708672,1.99883026450407,1.33255350966938
"390","right","medium","Location_10","2011",0,0,305.391694023274,1.52695847011637,1.83235016413964,1.2215667760931
"391","right","medium","Location_11","2011",0,0,721.052911749575,3.60526455874788,4.32631747049745,2.8842116469983
"392","right","medium","Location_12","2011",0,0,1208.88634580187,6.04443172900937,7.25331807481125,4.8355453832075
"393","right","medium","Location_13","2011",0,0,418.175782682374,2.09087891341187,2.50905469609424,1.6727031307295
"394","right","medium","Location_14","2011",0,0,1002.87672479171,5.01438362395857,6.01726034875028,4.01150689916685
"395","right","medium","Location_15","2011",0,0,718.227937212214,3.59113968606107,4.30936762327328,2.87291174884886
